session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
0,101272.0,0.0,0.0,0,0,0.0,0.0,10.15426583704905,0.9998896275915994,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17510.0,""cash"":-782570.0,""position"":80,""slope_per_step"":1.7150548244785482,""r_squared"":0.9936577136839694},""INTARIAN_PEPPER_ROOT"":{""pnl"":83762.0,""cash"":-876230.0,""position"":80,""slope_per_step"":8.439211012570516,""r_squared"":0.999971440545041}}"
1,96580.90000000002,0.0,0.0,0,0,0.0,0.0,9.68795957171701,0.9999048450707995,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15195.0,""cash"":-694876.0,""position"":71,""slope_per_step"":1.4921887615618876,""r_squared"":0.9900872045863489},""INTARIAN_PEPPER_ROOT"":{""pnl"":81385.90000000002,""cash"":-841607.0,""position"":71,""slope_per_step"":8.195770810155127,""r_squared"":0.9998670124978688}}"
2,100254.0,0.0,0.0,0,0,0.0,0.0,10.06451866827899,0.9997353032365988,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17484.0,""cash"":-632581.0,""position"":65,""slope_per_step"":1.733406906672069,""r_squared"":0.9901329028595398},""INTARIAN_PEPPER_ROOT"":{""pnl"":82770.0,""cash"":-1037222.0,""position"":80,""slope_per_step"":8.331111761606904,""r_squared"":0.9999719870134024}}"
3,100378.0,0.0,0.0,0,0,0.0,0.0,10.079633393322519,0.9999222013223981,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17250.0,""cash"":-722824.0,""position"":74,""slope_per_step"":1.6999862750298627,""r_squared"":0.9979632947346442},""INTARIAN_PEPPER_ROOT"":{""pnl"":83128.0,""cash"":-876864.0,""position"":80,""slope_per_step"":8.379647118292661,""r_squared"":0.9999900796713519}}"
4,100221.0,0.0,0.0,0,0,0.0,0.0,10.164777318478759,0.9999532527277898,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82143.0,""cash"":-827850.0,""position"":70,""slope_per_step"":8.28941587350116,""r_squared"":0.999991535644814},""ASH_COATED_OSMIUM"":{""pnl"":18078.0,""cash"":-141938.0,""position"":16,""slope_per_step"":1.8753614449776144,""r_squared"":0.998782562672485}}"
5,100939.0,0.0,0.0,0,0,0.0,0.0,10.172420344188213,0.9999508881956695,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82627.0,""cash"":-1037365.0,""position"":80,""slope_per_step"":8.331119128987211,""r_squared"":0.9999740602413084},""ASH_COATED_OSMIUM"":{""pnl"":18312.0,""cash"":-431733.0,""position"":45,""slope_per_step"":1.8413012152010122,""r_squared"":0.998463686446638}}"
6,98955.0,0.0,0.0,0,0,0.0,0.0,10.00742201302162,0.9999456380752116,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16664.0,""cash"":-563394.0,""position"":58,""slope_per_step"":1.6968600743886006,""r_squared"":0.9991746936944546},""INTARIAN_PEPPER_ROOT"":{""pnl"":82291.0,""cash"":-877701.0,""position"":80,""slope_per_step"":8.310561938633024,""r_squared"":0.9999822931720224}}"
7,99008.5,0.0,0.0,0,0,0.0,0.0,9.912822203576836,0.999733143908691,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16408.0,""cash"":146421.0,""position"":-13,""slope_per_step"":1.6152881298548813,""r_squared"":0.9953005458252026},""INTARIAN_PEPPER_ROOT"":{""pnl"":82600.5,""cash"":-892392.0,""position"":75,""slope_per_step"":8.29753407372195,""r_squared"":0.999946710684599}}"
8,100425.59999999998,0.0,0.0,0,0,0.0,0.0,10.109923504371986,0.9999577165672108,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82795.59999999998,""cash"":-953197.0,""position"":74,""slope_per_step"":8.320008637610847,""r_squared"":0.9999796006005317},""ASH_COATED_OSMIUM"":{""pnl"":17630.0,""cash"":-612433.0,""position"":63,""slope_per_step"":1.7899148667611486,""r_squared"":0.998443152462411}}"
9,98478.40000000002,0.0,0.0,0,0,0.0,0.0,9.949892461614901,0.9999060774336227,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16063.0,""cash"":-744013.0,""position"":76,""slope_per_step"":1.6336531274925312,""r_squared"":0.9957512460022783},""INTARIAN_PEPPER_ROOT"":{""pnl"":82415.40000000002,""cash"":-829577.0,""position"":76,""slope_per_step"":8.316239334122365,""r_squared"":0.9999780642250633}}"
