session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
66,100324.19999999995,0.0,0.0,0,0,0.0,0.0,10.00012411099243,0.9998496864195914,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17863.0,""cash"":687930.0,""position"":-67,""slope_per_step"":1.7095525770315259,""r_squared"":0.9943673706232076},""INTARIAN_PEPPER_ROOT"":{""pnl"":82461.19999999995,""cash"":-853531.0,""position"":78,""slope_per_step"":8.290571533960911,""r_squared"":0.9999907965461527}}"
67,99299.0,0.0,0.0,0,0,0.0,0.0,9.873494815846353,0.9997766522418376,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83147.0,""cash"":-956845.0,""position"":80,""slope_per_step"":8.390932262488727,""r_squared"":0.9999866266640934},""ASH_COATED_OSMIUM"":{""pnl"":16152.0,""cash"":-723922.0,""position"":74,""slope_per_step"":1.4825625533576254,""r_squared"":0.9910505289669381}}"
68,100145.09999999986,0.0,0.0,0,0,0.0,0.0,10.005373739537546,0.9998776413062012,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82860.09999999986,""cash"":-1023132.0,""position"":79,""slope_per_step"":8.32974801807129,""r_squared"":0.9999669823962873},""ASH_COATED_OSMIUM"":{""pnl"":17285.0,""cash"":-612778.0,""position"":63,""slope_per_step"":1.6756257214662573,""r_squared"":0.9974438598915327}}"
69,100581.59999999998,0.0,0.0,0,0,0.0,0.0,10.074268296935678,0.9998203332932765,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18112.0,""cash"":-231913.0,""position"":25,""slope_per_step"":1.7704158451421586,""r_squared"":0.996988953612186},""INTARIAN_PEPPER_ROOT"":{""pnl"":82469.59999999998,""cash"":-805523.0,""position"":74,""slope_per_step"":8.303852451793519,""r_squared"":0.9999576016447099}}"
70,101064.0,0.0,0.0,0,0,0.0,0.0,10.207790682355116,0.9999149500993331,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18338.0,""cash"":-381702.0,""position"":40,""slope_per_step"":1.8738488613904887,""r_squared"":0.9985580838565636},""INTARIAN_PEPPER_ROOT"":{""pnl"":82726.0,""cash"":-957266.0,""position"":80,""slope_per_step"":8.333941820964613,""r_squared"":0.9999659877879989}}"
71,101142.0,0.0,0.0,0,0,0.0,0.0,10.179620621767397,0.9998459668767748,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82961.0,""cash"":-1037031.0,""position"":80,""slope_per_step"":8.287845032563656,""r_squared"":0.9999553800268202},""ASH_COATED_OSMIUM"":{""pnl"":18181.0,""cash"":-761897.0,""position"":78,""slope_per_step"":1.891775589203756,""r_squared"":0.9966434004836278}}"
72,100538.69999999995,0.0,0.0,0,0,0.0,0.0,10.142136015566761,0.9999553137746491,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17321.0,""cash"":-782759.0,""position"":80,""slope_per_step"":1.7649784572577847,""r_squared"":0.9982072886734067},""INTARIAN_PEPPER_ROOT"":{""pnl"":83217.69999999995,""cash"":-792775.0,""position"":73,""slope_per_step"":8.377157558308976,""r_squared"":0.9999843182288549}}"
73,100005.0,0.0,0.0,0,0,0.0,0.0,9.99182668567108,0.9999638854843108,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17191.0,""cash"":-392850.0,""position"":41,""slope_per_step"":1.638226694390267,""r_squared"":0.9982890568841603},""INTARIAN_PEPPER_ROOT"":{""pnl"":82814.0,""cash"":-957178.0,""position"":80,""slope_per_step"":8.353599991280815,""r_squared"":0.9999812731370803}}"
74,99471.3999999999,0.0,0.0,0,0,0.0,0.0,10.021923466321239,0.9999361894405773,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16768.0,""cash"":-683302.0,""position"":70,""slope_per_step"":1.7057171924091719,""r_squared"":0.9987820929089052},""INTARIAN_PEPPER_ROOT"":{""pnl"":82703.3999999999,""cash"":-981289.0,""position"":76,""slope_per_step"":8.316206273912062,""r_squared"":0.9999711481671706}}"
75,99643.59999999998,0.0,0.0,0,0,0.0,0.0,9.982942549532002,0.9999604998307666,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16258.0,""cash"":416298.0,""position"":-40,""slope_per_step"":1.569421497904215,""r_squared"":0.998474809363975},""INTARIAN_PEPPER_ROOT"":{""pnl"":83385.59999999998,""cash"":-804607.0,""position"":74,""slope_per_step"":8.4135210516278,""r_squared"":0.999974192979833}}"
