session_id,day,total_pnl,emerald_pnl,tomato_pnl,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
90,-1,100742.0,0.0,0.0,10.08190499140905,0.9999520993922298,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17143.0,""cash"":227164.0,""position"":-21,""slope_per_step"":1.718612902592129,""r_squared"":0.9978450655550696},""INTARIAN_PEPPER_ROOT"":{""pnl"":83599.0,""cash"":-876393.0,""position"":80,""slope_per_step"":8.363292088816925,""r_squared"":0.9999609437967549}}"
91,0,99190.0,0.0,0.0,9.901796764545548,0.9998177568213514,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82962.0,""cash"":-957030.0,""position"":80,""slope_per_step"":8.369258645012177,""r_squared"":0.9999737965032999},""ASH_COATED_OSMIUM"":{""pnl"":16228.0,""cash"":-323806.0,""position"":34,""slope_per_step"":1.5325381195333811,""r_squared"":0.994259571063367}}"
92,1,100393.0,0.0,0.0,10.119360614636406,0.9999138727784587,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18390.0,""cash"":-781690.0,""position"":80,""slope_per_step"":1.865317802003178,""r_squared"":0.9984052979901394},""INTARIAN_PEPPER_ROOT"":{""pnl"":82003.0,""cash"":-1037989.0,""position"":80,""slope_per_step"":8.254042812633234,""r_squared"":0.9999632391270477}}"
93,-1,99252.0,0.0,0.0,9.925883998800845,0.9998487576157319,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17024.0,""cash"":637086.0,""position"":-62,""slope_per_step"":1.6652199269121992,""r_squared"":0.9977246111999172},""INTARIAN_PEPPER_ROOT"":{""pnl"":82228.0,""cash"":-877764.0,""position"":80,""slope_per_step"":8.260664071888641,""r_squared"":0.9999562885045506}}"
94,0,97160.69999999995,0.0,0.0,9.750626737165467,0.9998867164921189,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":15332.0,""cash"":-784748.0,""position"":80,""slope_per_step"":1.502984500049845,""r_squared"":0.9974997833605844},""INTARIAN_PEPPER_ROOT"":{""pnl"":81828.69999999995,""cash"":-867164.0,""position"":73,""slope_per_step"":8.247642237115627,""r_squared"":0.9999467424916759}}"
95,1,100561.69999999995,0.0,0.0,10.080859127858002,0.99997037824228,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82366.69999999995,""cash"":-939626.0,""position"":73,""slope_per_step"":8.289442210587827,""r_squared"":0.9999875278380046},""ASH_COATED_OSMIUM"":{""pnl"":18195.0,""cash"":-621869.0,""position"":64,""slope_per_step"":1.7914169172701693,""r_squared"":0.999205088015658}}"
96,-1,99123.69999999995,0.0,0.0,10.026255011676165,0.9999530596634977,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16676.0,""cash"":-693395.0,""position"":71,""slope_per_step"":1.7097721492117215,""r_squared"":0.9987548008336607},""INTARIAN_PEPPER_ROOT"":{""pnl"":82447.69999999995,""cash"":-793545.0,""position"":73,""slope_per_step"":8.316482862464438,""r_squared"":0.9999826009351662}}"
97,0,100891.0,0.0,0.0,10.052667813914082,0.9999378052848903,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17649.0,""cash"":-512404.0,""position"":53,""slope_per_step"":1.7063159347731593,""r_squared"":0.9992060012961075},""INTARIAN_PEPPER_ROOT"":{""pnl"":83242.0,""cash"":-956750.0,""position"":80,""slope_per_step"":8.346351879140924,""r_squared"":0.9999453872969982}}"
98,1,99928.0,0.0,0.0,10.055700667032612,0.999897227938328,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17116.0,""cash"":257140.0,""position"":-24,""slope_per_step"":1.7367914617839146,""r_squared"":0.9976972264678406},""INTARIAN_PEPPER_ROOT"":{""pnl"":82812.0,""cash"":-1037180.0,""position"":80,""slope_per_step"":8.318909205248698,""r_squared"":0.99995804741493}}"
99,-1,102214.0,0.0,0.0,10.238065584678257,0.9999111842912937,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18785.0,""cash"":-391256.0,""position"":41,""slope_per_step"":1.8380467540104675,""r_squared"":0.998643817297296},""INTARIAN_PEPPER_ROOT"":{""pnl"":83429.0,""cash"":-876563.0,""position"":80,""slope_per_step"":8.40001883066778,""r_squared"":0.9999648560212747}}"
