session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
69,100126.59999999998,0.0,0.0,0,0,0.0,0.0,10.01737303014973,0.9998625420636947,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82014.59999999998,""cash"":-805978.0,""position"":74,""slope_per_step"":8.246957185007572,""r_squared"":0.9999794670711877},""ASH_COATED_OSMIUM"":{""pnl"":18112.0,""cash"":-231913.0,""position"":25,""slope_per_step"":1.7704158451421586,""r_squared"":0.996988953612186}}"
70,101061.0,0.0,0.0,0,0,0.0,0.0,10.20637154471412,0.9999117173034594,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18338.0,""cash"":-381702.0,""position"":40,""slope_per_step"":1.8738488613904887,""r_squared"":0.9985580838565636},""INTARIAN_PEPPER_ROOT"":{""pnl"":82723.0,""cash"":-957269.0,""position"":80,""slope_per_step"":8.332522683323617,""r_squared"":0.9999707555849087}}"
71,101020.0,0.0,0.0,0,0,0.0,0.0,10.173449905230875,0.9998896698547131,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18181.0,""cash"":-761897.0,""position"":78,""slope_per_step"":1.891775589203756,""r_squared"":0.9966434004836278},""INTARIAN_PEPPER_ROOT"":{""pnl"":82839.0,""cash"":-1037153.0,""position"":80,""slope_per_step"":8.281674316027123,""r_squared"":0.9999735019933721}}"
72,100503.69999999995,0.0,0.0,0,0,0.0,0.0,10.139022988019839,0.9999528097538514,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17321.0,""cash"":-782759.0,""position"":80,""slope_per_step"":1.7649784572577847,""r_squared"":0.9982072886734067},""INTARIAN_PEPPER_ROOT"":{""pnl"":83182.69999999995,""cash"":-792810.0,""position"":73,""slope_per_step"":8.37404453076205,""r_squared"":0.9999835017726614}}"
73,99769.0,0.0,0.0,0,0,0.0,0.0,9.95592711951849,0.9999645665051857,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82578.0,""cash"":-957414.0,""position"":80,""slope_per_step"":8.31770042512822,""r_squared"":0.9999769650181621},""ASH_COATED_OSMIUM"":{""pnl"":17191.0,""cash"":-392850.0,""position"":41,""slope_per_step"":1.638226694390267,""r_squared"":0.9982890568841603}}"
74,99391.3999999999,0.0,0.0,0,0,0.0,0.0,10.009575215563363,0.9999362401936883,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16768.0,""cash"":-683302.0,""position"":70,""slope_per_step"":1.7057171924091719,""r_squared"":0.9987820929089052},""INTARIAN_PEPPER_ROOT"":{""pnl"":82623.3999999999,""cash"":-981369.0,""position"":76,""slope_per_step"":8.303858023154184,""r_squared"":0.9999738167918371}}"
75,99503.0,0.0,0.0,0,0,0.0,0.0,9.974667791681068,0.9999585004220364,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83245.0,""cash"":-876747.0,""position"":80,""slope_per_step"":8.405246293776854,""r_squared"":0.9999729838276712},""ASH_COATED_OSMIUM"":{""pnl"":16258.0,""cash"":416298.0,""position"":-40,""slope_per_step"":1.569421497904215,""r_squared"":0.998474809363975}}"
76,99436.0,0.0,0.0,0,0,0.0,0.0,9.988846517037446,0.9999665661807007,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17443.0,""cash"":-782637.0,""position"":80,""slope_per_step"":1.7376665294826652,""r_squared"":0.998501448058826},""INTARIAN_PEPPER_ROOT"":{""pnl"":81993.0,""cash"":-957999.0,""position"":80,""slope_per_step"":8.251179987554782,""r_squared"":0.9999868277707473}}"
77,97271.69999999995,0.0,0.0,0,0,0.0,0.0,9.803535394370554,0.9999416649691949,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82455.69999999995,""cash"":-939537.0,""position"":73,""slope_per_step"":8.318672034981915,""r_squared"":0.9999838103175},""ASH_COATED_OSMIUM"":{""pnl"":14816.0,""cash"":-615247.0,""position"":63,""slope_per_step"":1.4848633593886336,""r_squared"":0.9983411039947131}}"
78,101391.69999999995,0.0,0.0,0,0,0.0,0.0,10.228956374516768,0.9998877411273462,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":83056.69999999995,""cash"":-792936.0,""position"":73,""slope_per_step"":8.368684616988046,""r_squared"":0.9999724447550316},""ASH_COATED_OSMIUM"":{""pnl"":18335.0,""cash"":-721739.0,""position"":74,""slope_per_step"":1.8602717575287175,""r_squared"":0.9979331157601374}}"
